SampleName,Anaerotignum_lactatifermentans_DSM_14214_strainDSM_14214,Bacteroides_caecimuris_strainI48,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_coprophilus_DSM_18228__JCM_13818_strainDSM_18228,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_638R_strain638R,Bacteroides_pectinophilus_ATCC_43243_strainATCC_43243,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_thetaiotaomicron_strain7330,Bacteroides_vulgatus_strainmpk,Blautia_hansenii_DSM_20583_strainDSM_20583,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_sp_N6H115_strainKCTC_15426,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_glycyrrhizinilyticum_JCM_13369_strainJCM_13369,Coprococcus_comes_ATCC_27758_strainATCC_27758,Dorea_formicigenerans_ATCC_27755_strainATCC_27755,Dorea_longicatena_DSM_13814_strainDSM_13814,Eubacterium_hallii,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Faecalibacterium_prausnitzii_strainA2165,Faecalicatena_contorta_strain2789STDY5834876,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Lachnospiraceae_bacterium_Choco86_strainChoco86,Lachnospiraceae_bacterium_GAM79_strainGAM79,Parabacteroides_johnsonii_CL02T12C29_strainCL02T12C29,Roseburia_faecis_strain2789STDY5608863,Roseburia_hominis_A2183_strainA2183,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Ruminococcus_torques_ATCC_27756_strainATCC_27756,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
DRR171642,0.01438195169548792,0.013019359695268073,0.09016206367684085,0.0012297720338649907,0.019975126590975476,0.04315987361340123,0.012219402779561806,0.0018049427961948587,0.06329985451886777,0.022659496134866824,0.07658082550837168,0.0022077620378287087,0.06272950115175017,0.0013836983422745078,0.0771126851649759,0.0014015845751921168,0.0028116832087401217,0.028327113091792477,0.03663724213914151,0.0036497361240224527,0.02551816475256664,0.012510949516981963,0.07573299223091755,0.0009037765956230921,0.00484348731352026,0.09792998686748874,0.000759701696100875,0.0407105777320692,0.014322996378427023,0.01772433748195442,0.016622566144279302,0.013429595879845276,0.017574813148484015,0.0019210725958999605,0.0017360401257324077,0.07230325550346924,0.010702011157220422
DRR171643,0.0004159905170754491,0.006161513481127082,0.0322247836613535,0.022701932089357134,0.016661396417200984,0.008614183228534519,0.0011065492961654262,0.0017800215943578387,0.020613937953242095,0.009446054501258011,0.218536116991731,0.0032754943424056784,0.00949246732840613,0.004575534745691795,0.003982850343977972,0.0047754484484718454,0.0058373062062888606,0.02594558278984752,0.034304519647326004,0.016374101011283962,0.010428216959929909,0.002782522671402073,0.016696216218198015,0.0006349651806114321,0.00035619434420169416,0.07268568284780605,0.0028757393954377966,0.00396999433684942,0.016832909374424693,0.0016466129068889812,0.0027084122100910816,0.061947283190162045,0.16685927507747328,0.08422958004801533,0.0027622153798106844,0.0006164509834055533,0.10514194428018911
DRR171644,0.0002918221310509267,0.0007119359587690435,0.09536148420883919,0.023971474834996495,0.022323392803651927,0.0007579634906381139,0.00014139280585733326,0.0013572175001195928,0.04925701680687973,0.007373054110437201,0.3896874711006166,0.0030717968644670413,0.014178306972890896,0.0027730809468378323,0.0018910913157112422,0.0014859575089436093,0.001569638637326357,0.0007887725878966689,0.00015474756810085285,0.0018917190311243451,0.0055073117080221765,0.001066699157187611,0.051525849783199046,0.0020996168098269714,0.002128941742077535,0.002618334338876225,0.0014306402537620706,0.0031298857295895027,0.006091287231359779,0.0024972167251599295,0.0005737426963599394,0.0005280753688685862,0.0016491253889422668,0.21276485491399702,0.0008611264047073085,0.011364184589792273,0.07512376997311675
DRR171645,0.0015962299312067647,0.006258909273216725,0.02346088425700926,0.005974872910500992,0.057036538540285585,0.007306352529300203,0.0005752148550520176,0.008829373668691893,0.025260562949552052,0.012350884825739553,0.026225916833504503,0.0014852531936232869,0.08810370271718374,0.002044092439122666,0.012543555380265272,0.0017269917831591866,0.006779529043232403,0.01717140641361731,0.0030160791381468005,0.010082616320804283,0.005356852641136,0.22452664236602596,0.08798451272211698,0.0011113255007124047,0.0017745740773128743,0.011455689800925144,0.003686719287154995,0.10320470607269389,0.027425766799161828,0.09409948195574581,0.009294936047843509,0.07595574336394817,0.006660420330442444,0.00280406350776115,0.0022861645201355733,0.01662840803143993,0.007915025972228951
DRR171646,0.006495666297860151,0.041561267626666176,0.06915651992131833,0.02571013910786751,0.01937068213864414,0.07778001251480153,0.0037151354599353555,0.0005287068263987258,0.37247533798534727,0.020088327612138523,0.10078236722788114,0.014157134813543377,0.00215482205520896,0.0008905714719318052,0.013271551459102358,0.006142149652435908,0.0010468440252819388,0.01588933362808754,0.00019727733499234597,0.001146349139722249,0.001572712111286168,0.0011613794547947038,0.0219190615015735,0.0015506614423125402,0.0007299271253397422,0.015620622564725135,0.0008736812296413189,0.002822204829209632,0.046085573977532115,0.036319098718943954,0.000897082787155664,0.010511916391409777,0.0017850206382510013,0.018467973512385345,0.0005056988433340442,0.03969112247923992,0.006926066093700005
DRR171647,0.007251401280930914,0.0016621698443871492,0.01265664578138728,0.019186703824310952,0.010883107837780372,0.002905156271834711,0.002679977860021777,0.0009675086421781614,0.467639163563408,0.0003613788644293653,0.14893733374504586,0.013698140827606549,0.010252979396092744,0.007922847667306955,0.007559744257175833,0.004458277569412163,0.008505590085412112,0.0053861959339708936,0.023961166315405145,0.0028384297379600246,0.0030297515762469198,0.0010750085454333163,0.005932352480082492,0.0022936499193536315,6.0157149448773486e-05,0.03033285394303156,0.0022417090078366763,0.004571832726692826,0.0002557129672255089,0.0008904557407166056,0.002847968545275363,0.0011914734007516595,0.002657439575147448,0.10997855713818101,0.0005821256367621637,0.035527297263726144,0.03681773507803076
DRR171648,0.002996132822799463,0.005348893700575322,0.005697952903765843,0.0007687614475671244,0.2491975301464407,0.0017203570253788803,0.02936539723588972,0.005909887289203574,0.010889923575729547,0.001595958289258399,0.006853174036417951,0.0014746515293360813,0.008520556412482394,0.0005191358332602596,0.0032366752023361032,0.0013266350049977857,0.038532847173275035,0.010873686194902739,0.001204842705648084,0.015901151125422,0.009055407468489528,0.06504359141195268,0.0015684821556813057,0.0005962931135769039,0.001691411676299343,0.02878625917750457,0.0012209518008541732,0.11319215601179956,0.00013948277819590904,0.06344303569149178,0.011771134938181292,0.25607501100942637,0.005364646908035483,0.015204716485391593,0.002283866097394763,0.007554057984462946,0.015075345636574748
DRR171650,0.0011297167502146,0.0068063277439192795,0.21549977335110723,0.005288313725886658,0.11696581434301359,0.0014496985639330803,0.0024117505151428132,0.0025865425774777118,0.024172339391200816,0.017847531950719118,0.04763916137078593,0.0007650542202729001,0.004040541323461284,0.00042640318019091905,0.011428453710226043,0.0024396774994857634,0.0013290055974359755,0.0016515713274796008,0.015275893330099892,0.036596815880057934,0.001965688061489439,0.04303393891406442,0.12466379371835722,0.002363457663219288,0.002894263099535485,0.013154278318721247,0.0023456844143703694,0.08243855040177943,0.0403442806523785,0.0922034408681403,0.003738890346307728,0.003136154448404428,0.003125177631253686,0.016167979090624864,0.04825766412346337,0.0002300215328255905,0.0041863503629532214
DRR171651,0.008065054659900123,0.010921441229498004,0.04656900691594494,0.012386366031353182,0.017773917304984073,0.012460743403800203,0.0062070071203404855,0.005160197194919808,0.02187581169176844,0.003979049716434631,0.030891994228875147,0.0041970886094409975,0.032501530991926694,0.001496777822139021,0.02575898281475558,0.0044045223133900024,0.0077371325309775986,0.015408680652027896,0.02771103160118816,0.004631991480714066,0.033641880258781856,0.011903557479821667,0.015713968273406743,0.006225076192284315,0.006423454024444483,0.35476813612757535,0.005142692353133501,0.0472946883825433,0.0028925920266114533,0.00928300711048066,0.09334179227435392,0.024954924827552558,0.009496749992971888,0.005084425122880204,0.002006001589686766,0.06152833092850971,0.010160394720582545
DRR171652,0.00032512228779728726,0.009440351668676702,0.03486163741409665,0.019598192160911816,0.0029716212510444043,0.0020941372201819107,0.0012777071985769844,0.005180856668736485,0.392315786163643,0.004510844669821352,0.028932578297066053,0.0022601354194802087,0.00982561708330062,0.000547406815668937,0.002589472050123202,0.0010790848332200066,0.017884231653873275,0.007332465339177086,0.007570420676271996,0.0027038270266131156,0.001954455179016278,0.20613713563344502,0.06277160452467564,0.00035427891347505945,0.0007500093599579734,0.027661997958180546,0.0016380105340200249,0.050442904748791755,0.005106244284102724,0.0031970703447003236,0.007654641883677389,0.030195279481342704,0.017288732919272617,0.0017252759345110448,0.021296640836459317,0.001665442187336148,0.006858779378754506
DRR171653,0.013806636622319724,0.002765799385675454,0.03138493026727341,0.017090316120519825,0.022404973937240516,0.004280171443323067,0.002516299805884277,0.0064870900300428485,0.021678294915117618,0.011319825531342646,0.22787672440118265,0.0032912273272359648,0.0056927741034661925,0.0006341072060905044,0.010582101943354662,0.0014734295309406084,0.001375049590345408,0.0006993048726857623,0.00013646298248114796,0.0018969022724211295,0.003967119008010388,0.0029600501151720157,0.2596332081938399,0.0015676390607775419,0.004933821767928827,0.017390200127107094,0.0010534137670940675,0.011246177289724857,0.018026153430827262,0.0557273750941674,0.0034378262997748817,0.16276891061419452,0.0031125390282207444,0.0008391224433664558,0.0012646475277554806,0.05797364435520238,0.006705729587893013
DRR171654,0.0012464386653611484,0.055968278240485225,0.0076403472486065655,0.003526961165264019,0.4672142575259955,0.002293514419940982,0.007219774074503956,0.0074628306781955225,0.028721575998673626,0.029721709219120738,0.01451162176381862,0.001689162654553797,0.00666638080799294,0.0010057315900434249,0.00205716332795945,0.001665377711913795,0.00169654649021561,0.0018631995182726753,0.00037894506637348673,0.01099045867606867,0.0024520403082083924,0.004602648832249262,0.06270968359757699,0.001013622254413739,0.0009698137057946311,0.021974620689604055,0.0012271171149348054,0.012879425092836815,0.033039650279689345,0.006385513225776353,0.008141246540868636,0.17066328507115439,0.0037169441345156046,0.004743021336183292,0.0014674377211197382,0.0004034620096797372,0.010070193242034446
DRR171655,0.0017317097044215982,0.03128662514056387,0.03700007904395628,0.05314435194609333,0.037846870937008004,0.0035998407687829084,0.002009150873078109,0.0030315141044184113,0.029599367026630755,0.015713329977416292,0.2906496758944835,0.0025748249566936244,0.0068473223514606135,0.001107924657791494,0.004199447607956614,0.008749754202717615,0.005512372238729257,0.01819637144758113,0.012470875128643281,0.0020235712496992457,0.007279525000094042,0.003562056522588278,0.001806006598232014,0.0005530035240151581,0.0007375017768081678,0.021346076477461878,0.0008487411735145176,0.03469913104216818,0.013821759186573988,0.09476576730184551,0.1356527916269464,0.025703540781927763,0.025323739228062844,0.0025574339929708397,0.05655120041318787,0.003888705158876508,0.0036080409365999203
DRR171656,0.00558503675633258,0.0021066737536091867,0.010457072770122847,0.002006208090995252,0.0026052100264103116,0.0018666969541547777,0.000183628292150135,0.009656291835599002,0.030189304733220356,0.0010964507152637316,0.007875720176942434,0.0028387905714678347,0.08857965964501403,0.00043012350623255395,0.08874317879762958,0.00339541386158059,0.014221018804079808,0.011359928808018923,0.060970196877561784,0.005453143044561611,0.009200737819046248,0.3556802400194107,0.04413858410903357,0.0007014969354026954,0.012495012293840563,0.07415856490805679,0.004083989141847511,0.02707277243591545,0.005414116762177319,0.01773068519365514,0.028439524100932385,0.026649800713048188,0.02111447171957114,0.0011573884767905828,0.004400321683809863,0.0015310028646806305,0.016411542801834003
DRR171657,0.001238939010882268,0.020723168727414778,0.06405813938491775,0.01573785872849824,0.01068492128153843,0.006649088591025436,0.0017906089131843816,0.010786994691075663,0.01269757580767793,0.013843984008647257,0.08622472529018407,0.0011927407303923966,0.009119312513247173,0.0008438648340646519,0.03234586879147474,0.0007858478258603712,0.017978358184047527,0.015619516307774799,0.011044898215005247,0.0023807045493258686,0.00870295171273875,0.05911909097415274,0.0674179180489238,0.000814238421980508,0.004286278924783632,0.013762241699733306,0.002720181621648592,0.22932122033807598,0.03904822357693,0.10898050767362098,0.041776646299823916,0.06717979539626054,0.008447628977787974,0.0005676691176354603,0.0028008325251526753,0.000981203210065996,0.008326255094446136
DRR171659,0.000691260704580875,0.034824925122808784,0.10689157377520421,0.00502285018185479,0.08362743805566496,0.010529389556293827,0.005092664966836061,0.0027942549829882038,0.02618624609473579,0.007252792951964142,0.18865832879170918,0.0009317442750502261,0.007819880057167975,0.00037279914689088915,0.019812510467837167,0.0005966289695016147,0.011303559832209617,0.010990819056503676,0.014366058787529166,0.010627974036166093,0.017620091986460293,0.0316375438367416,0.2621264644941268,0.0007661544041942341,0.0011720336811352607,0.02463533846524661,0.0015729394440341209,0.02424876124045213,0.03655436577348635,0.0023425037635664905,0.008085467607197501,0.011773563692865226,0.022778192596229915,0.00043234011769149324,0.0010123314759227404,0.0005205087900247326,0.004327698817127287
DRR171662,0.0002891045429634698,0.0035896481870480784,0.07553120963354099,0.009876175400746952,0.051810176636840975,0.0195390243562536,0.000469787016964153,0.006464645716574271,0.013845414339219316,0.02091491314736094,0.3218696705738303,0.0002852221522311992,0.014472206898316216,0.0008802558830730824,0.013355982861312192,0.0012352578507289322,0.0016488065853803523,0.01626087845362912,0.0022143281987012852,0.002877999540337368,0.0016839082867481378,0.17521536284938868,0.017721493387364184,0.0005194016119428469,0.0003009932025369668,0.018769836424539405,0.0012773165961257645,0.02951399765461035,0.012842054334797431,0.019253616294848133,0.007464419707357605,0.058561213719878505,0.034300363315896344,0.002984011792828487,0.03522658332085962,0.0005952905733156945,0.006339428951909058
DRR171663,0.0006153161431992213,0.03614721494198094,0.20093732158609312,0.025314677485198885,0.4583961060944253,0.031854631200863834,0.00116338032496998,0.0007699104823000122,0.09799058488286486,0.011872457368625732,0.03073209465423048,0.0007540168726245181,0.0038892877493323552,0.00036946129940993117,0.0033123808155212757,0.0025231333441101092,0.000290524622678413,0.0002321888734928563,0.00011406628338322525,0.00043577745063431197,0.0008086354212854907,0.0005825068249745797,0.026938886648118224,0.0006127021335181517,0.0019062542564002706,0.002049435237371583,0.0011814126368137477,0.0011172944204233903,0.007890946947729745,0.0014472711196482965,0.0006520768160276381,0.0018379533712720726,0.0010863603371352418,0.029789403951441633,8.232400565192312e-05,0.0016222472158787503,0.012679756180369988
DRR171673,0.002320433111152951,0.011576639906529143,0.04799330063381704,0.04318021923108984,0.033024991927853825,0.04047584763410896,0.00029826850903342253,0.0019552850385558505,0.03358568949001413,0.019915362165520572,0.2777681780470203,0.00498107835266128,0.006560507481090738,0.0007820583166623147,0.014536441490459323,0.002585774269378994,0.0017417367221383652,0.007553614004238444,0.0009797792294578681,0.0020146771329821282,0.0022246587540166976,0.004974876062417085,0.04601914210452782,0.0012264765727041328,0.005542608615535259,0.026169823697248202,0.000937534989431096,0.1634482703412454,0.001042710925293786,0.009832596260034366,0.009823734421163759,0.08677125726465829,0.003805851324516149,0.004887963096618921,0.001150833395614369,0.06451707730053072,0.013794702180678516
DRR171676,0.000876867895930009,0.007478136338117384,0.04757485005905668,0.010803200692028276,0.09381194050070628,0.00878915669340724,0.0003731313851798348,0.0071271398930645635,0.009898024786730065,0.012469180428998179,0.012325966330950408,0.003086544775628065,0.00663727314330471,0.0005158101130459835,0.006043461698279517,0.002244896013678419,0.014395991726755012,0.004278418678953164,0.012940965360337906,0.006133164131932733,0.007439630484009717,0.3164341374221387,0.20619163979804855,0.0017760758094109055,0.0014633741124816736,0.019365737017195447,0.0035971554493386218,0.023715850614785403,0.002000852347627661,0.07218246948511609,0.009077216081590692,0.03610366385181142,0.005340859235323412,0.0016614498198119331,0.016278377601399597,0.001367171523211019,0.00820021870061463
DRR171686,0.0008985766432187748,0.0034991649360767998,0.048778679754481566,0.019777349419634115,0.1253331585739085,0.004699522462542113,0.007090004596897215,0.0034172579410089252,0.029013204519521624,0.04087381274365055,0.08286436143700897,0.0028353111700791032,0.016841088374234727,0.0013505710498448182,0.006836708024268646,0.001991502250767322,0.036945794582953176,0.002788826046552411,0.008151409288705608,0.02062514248506407,0.006008347355733461,0.24656088152875139,0.1048736815446501,0.0014115283663205746,0.0015907192432226872,0.03889396048441339,0.0036313099103129154,0.044826859202184904,0.0008994346773931297,0.002777677311761879,0.012294602818838343,0.011878164812812463,0.004752790844646216,0.002710512874368844,0.001540518610813386,0.04328245609568138,0.007455108017675837
DRR171689,0.0005079719069722786,0.03544523674886557,0.28622153619878465,0.0190771431049216,0.02091973761671569,0.009795575961477199,0.0007626782225056349,0.0023601414458385636,0.014472235026416097,0.007908633729656856,0.05403743653114094,0.0010913316879531591,0.0024452762746375897,0.0003993415744594373,0.006768957977804656,0.0010560188848544013,0.0017161652461783164,0.007171838808735777,0.0002535247380793957,0.005480124815015493,0.0029155791064198306,0.10193568073720606,0.16157319554666827,0.0006033630522705922,0.0007571800030140511,0.010341483873857287,0.0023063858066910674,0.10430005633682794,0.008327860679208276,0.013055938798963038,0.013867079006719787,0.08419908452830586,0.0028844569975757304,0.003255687368437955,0.0008687458765167409,0.0038745523126445477,0.007042763467659683
DRR171691,0.0008841576871364987,0.035704681893443876,0.1213934418360485,0.032220872709536046,0.032232054690480565,0.026900641983529858,0.0013983841445217708,0.004032642807374629,0.2597217912050172,0.016848184753804087,0.1262142380580633,0.001546068104466548,0.01109209240715284,0.0008336670352192599,0.007063947106987164,0.0006752417584213654,0.002392315609258835,0.002997364527767339,0.025473442261489305,0.007246828560944505,0.003136074975025766,0.003045346235626147,0.15132908910692416,0.0017153291876601748,0.0014283955341247675,0.013910173669461151,0.001303484719464015,0.02987122180110719,0.04210183390363374,0.003925752740034938,0.005417472690469101,0.004225164689000845,0.003638676327447625,0.0006297510437092442,0.0009061021007471015,0.006140661533635097,0.010403410601265097
DRR171694,0.0011427231178908562,0.032941547793989126,0.03717494579505183,0.009679894123752206,0.4397012830025159,0.00906470072084962,0.009443098101485192,0.004057536471827139,0.06941788002312728,0.006340047864665582,0.014756348206667281,0.0012578533234120495,0.02664078873597715,0.0007480486457885702,0.005591408899042066,0.0013187039953529416,0.0022624078037697852,0.003065340035485587,0.000558604843751746,0.0015968943249431414,0.0025262307335040283,0.004355082188815396,0.13452580101129658,0.0014601660390968277,0.008624400304982802,0.03816926847435237,0.0011175909415484459,0.00712367390556068,0.07338312018556828,0.011983752786890234,0.008034859262853631,0.012675647817344541,0.00324187794467066,0.0053348165813569175,0.0012694341513859895,0.0017055033856936005,0.007708718455733841
DRR171698,0.0006042703680671772,0.0027835589688778874,0.09486113333144992,0.023506637968554994,0.009463180624424155,0.00877332316916989,0.0035323781525259026,0.0051658236984480615,0.12982515702326483,0.007321244781412761,0.01570228252658313,0.0009273049410438098,0.00941217342351293,0.0003080581542254725,0.005765063195987475,0.0014177867543363474,0.01493180784024303,0.007926152810541626,0.005620869634494557,0.0026913166799072174,0.0033590804036042897,0.23514050133608685,0.160151176148647,0.00036052806446035956,0.0008462165369103336,0.008896671405681768,0.0017829159297988197,0.05319949386956265,0.01839705309351041,0.04140603964760081,0.007936571210871735,0.10384560251235289,0.0032949352979707953,0.0024339600211234977,0.0012501977952386852,0.0005042138111275589,0.0066553188683805085
DRR171700,0.0006433518405425311,0.0158589007338453,0.05769631746682448,0.013275350961923279,0.29021815277792984,0.013862054302629196,0.0034378145959476237,0.0010315250865784772,0.02765713773226327,0.016273606584347913,0.325054048343122,0.00041194624169536885,0.010299697673856844,0.00042601119496373294,0.002468301467856705,0.0013558302323440454,0.006616807477557158,0.00399054949801883,0.013425270260654005,0.0021683029300696515,0.01563870571548204,0.0227464990514209,0.07814432555833312,0.0002348969859944987,0.0009458337647760225,0.010994988788832379,0.0009400552682011134,0.0036907943806494927,0.026252442354580543,0.0014782743386245868,0.0023290192850415723,0.007764942173662176,0.002254058630503845,0.009800670056492001,0.0009822193093321835,0.007499708673158089,0.002131588261945154
DRR171705,0.0008851458036892453,0.02082759778998196,0.03441338348333455,0.0222740038509963,0.27431603632234064,0.011791680159746968,0.0016619075955092843,0.0011898575190121545,0.0271253244403149,0.016056530749711837,0.015438712868267774,0.0005147859951097569,0.015151034432240501,0.0003918048443611469,0.008917636695622334,0.0008538308458181645,0.0019399939627244098,0.0011879644413450297,0.00018725874452098058,0.00326998640742353,0.001702036278336828,0.0027609675812820477,0.3705803662430016,0.0013277222184089553,0.0010149026259063222,0.04940685424252736,0.0006623207138867839,0.04025181736724101,0.036528533183551745,0.016228466919384194,0.0028208509773466157,0.008866286197527,0.002829901607249762,0.0015462176872047158,0.0006781542025113773,0.0005032780893791505,0.0038968469131829627
DRR171710,0.024220473575645808,0.000261090681279116,0.014300677506393562,0.00030855799222029214,0.0009769636189297483,0.0020639090793624615,0.002086864005679065,0.008220498031500855,0.0007988983376065297,4.9460292566921784e-05,0.0003389467441376177,0.004494920630609349,0.02962708954338081,0.003939591113473593,0.014676407617618936,0.0025911389351069313,0.026672424660499575,0.022965214694,0.0023926319378928685,0.0038249344097182,0.012899877624300584,0.021850426853968492,0.14793877805505648,0.005823349580895501,0.010623420759396849,0.23022306056211572,0.0022048897533558697,0.07672909359602391,0.0004070748829795234,0.018540292463001717,0.01778439425921293,0.017879541207098722,0.026383396018375842,0.05393560391844534,0.004520897124932661,0.10339819132792459,0.08404701860529311
DRR171711,0.002209088984211429,0.006727247745348945,0.4136689573496286,0.005015333137385718,0.03524387251006817,0.004654330768146191,0.0005191934042436425,0.004481564313153499,0.002515103192303822,0.00579053665444124,0.021057276992064177,0.0006455130075030292,0.008665830223282567,0.0005515503572796275,0.008976043736081435,0.0011164531327259497,0.0024874446726750443,0.007566054861520629,0.017060214377208113,0.0021023600107534313,0.0027129435442960924,0.015325712790412052,0.09757434449447716,0.0023581788738496964,0.0016831444389230827,0.010395940450626853,0.0016592614370920312,0.142673500437378,0.026444913005270736,0.0056663592592957395,0.023093185441236924,0.08076509297479642,0.018831303380340936,0.001043977393159474,0.0011128976627353627,0.012392321560000781,0.0052129534260834266
DRR171724,0.0019111016171268955,0.00395096369817697,0.06663787207048873,0.04856088941421932,0.09939091327345478,0.022571529198473505,0.00023380605792466366,0.0015380082334613243,0.6215726786810427,0.0013813213863758014,0.00469344721439734,0.001274318186154547,0.002478395351600722,0.001553011996750459,0.009351197621096517,0.0013368454620078976,0.0020551861238505757,0.0017316687084910898,0.0004059597297586244,0.0009723866849453469,0.004214276161227697,0.0012678152528295679,0.02869776940817932,0.00032587588057617615,0.00030021997370850717,0.01249007490726004,0.0007630634266502261,0.007291599948533889,0.0007146458446300954,0.00125673676507337,0.0008481343396513328,0.0028211238124287055,0.0020486624910108424,0.02145323361214152,0.0008345425732529791,0.004121503243405469,0.016949221649642413
DRR171725,0.0003065172527606187,0.004402980211883794,0.010518398452079997,0.00957400176079347,0.017773669448272546,0.002409049304456666,0.0016056951587278456,0.005665044261904927,0.2491415061043827,0.002982176755026776,0.04344299540430676,0.0006864737787499077,0.004659176036366527,0.001206251586197391,0.0039090818994765965,0.0034872581736652324,0.013731115385432334,0.0038336620161412253,0.01222132022679315,0.002417586102476216,0.012701958375691972,0.2910583008198372,0.053058727789618725,0.0008035919503477513,0.0009086189021913861,0.02968916828808381,0.0032962177097403626,0.024893452970162273,0.011503786491297421,0.051136093246527015,0.006779064217322354,0.06264400900248748,0.04633195971686493,0.0027296376565835237,0.002115229469939592,0.0007971465539316592,0.0055790775194776
DRR171726,0.007180443953978812,0.006851123347672416,0.05582478066404759,0.009539485884231222,0.17349051371997887,0.014143684970257841,0.0014783443869264895,0.0011410638099670892,0.31019952700368353,0.030130054921073887,0.013380756750360313,0.004203620958071044,0.007412275914385649,0.0018759127384778383,0.018347020435296058,0.009087585276314283,0.0023593218489972563,0.0023120089012695767,0.017061048872350736,0.016590311575491856,0.003147448769688938,0.0019538626017479004,0.07253354992126905,0.0005962569764328785,0.0015753763236259128,0.0020510046775701492,0.0019437263970037565,0.003807877792747818,0.0005331579970329281,0.10296752559402994,0.0017861909688154408,0.0034484943197965446,0.004110747551869106,0.05387826475033711,0.0007761872024846397,0.01666461333439052,0.025616828888324866
DRR171727,0.004224482466234205,0.012489355719517942,0.03700967866837375,0.01108964992990814,0.27249327569012066,0.008322350091060152,0.02483558220716928,0.005435529017200096,0.17918752538926647,0.010439640991352825,0.019255080668223595,0.0014202332919974793,0.006491408696525622,0.0007873052435714168,0.020415526507620862,0.001613721813700291,0.0037264355515474797,0.0029070034407880094,0.012132887993398877,0.01251793474650474,0.002419514608922657,0.03438960479348156,0.03975182408469442,0.0017687889676291856,0.0025231583275271813,0.01620847865991486,0.0017573589310466333,0.026724422538898736,0.032412616550584895,0.05707110084097428,0.0040864461257123065,0.0899804483107082,0.004948794230579389,0.00925580830468771,0.001401903095735286,0.021630848049063234,0.006874275455757645
DRR171733,0.00039568502928271504,0.005712083081633969,0.17846754782352978,0.04940708454437524,0.004700419318641959,0.0252482995640222,0.0008242491718498708,0.0007188993165941756,0.4820346009605146,0.010774181950785517,0.08145698008193467,0.0011643191830554096,0.0034189598993727335,0.0002083533241464777,0.011942593668171521,0.0009380836950130717,0.005736323538939417,0.005068371756343314,0.0033816015341310885,0.0012362591638702411,0.0017617388410996694,0.008091481857203356,0.06383081725884873,0.0002522790713354678,0.0005049433987614381,0.005244645194342241,0.0008799791399534702,0.003544633797969719,0.017781983862321618,0.0013219274091148603,0.0013992598976827909,0.0030632564345386506,0.011396596234380585,0.0024401675646840743,0.0006099323312130028,0.0031807344091163295,0.0018607266912261493
DRR171737,0.0007412816167484294,0.010703318153208286,0.05457158716797757,0.021285309494803242,0.20339758217390808,0.0066730248985548855,0.015088862243400086,0.000585660891036061,0.05404509255989253,0.014405159801204187,0.1664662906934987,0.0019644168386888333,0.0032880624474260697,0.025055214827658642,0.005992290374802214,0.0028562270806495437,0.0010833132515372797,0.01021882665595121,0.021926283586875067,0.0016379427561277096,0.001878609546939859,0.0012064428889023194,0.05067656327129491,0.0006462838063616824,0.0006196671607482282,0.06864680188627355,0.0015631056917119858,0.0014990340750884673,0.002072085679074699,0.0689498805027113,0.0006705111153041427,0.0024679874479362264,0.00225104055262202,0.15268168135750196,0.00092673098343463,0.000682703748295318,0.020575122771850123
DRR171741,0.0007719794219714489,0.022030224895359392,0.08448008183913126,0.03644472843471093,0.28023056504389515,0.06747531079050999,0.0021573633301814003,0.0018987902647530361,0.09026940911949616,0.028691349259555035,0.021590401040618344,0.0005753574733148801,0.007885246136794978,0.0005029865785570244,0.015683823863815945,0.001464359108020012,0.015413897952515422,0.0015804893927539546,0.000591777125729092,0.005068025397179343,0.003651057100496186,0.003113385818985301,0.0751555897043572,0.0010828321446326428,0.0018648033997221642,0.010935574106587796,0.0027469728582512573,0.06588082162121955,0.052522157094804636,0.06004772887551497,0.004640888958025078,0.015242560347033574,0.0028434554931653176,0.00037232679106065055,0.006793480101472687,0.004314758660437519,0.003985440455370507
DRR171745,0.00040444514696178337,0.06437043943969371,0.05343924115494798,0.011094989405246409,0.3950738722768496,0.012302724987357901,0.00048780616614579214,0.00034981791873447987,0.026798047289596453,0.005558540106746959,0.03450204419264163,0.0024410530182270547,0.007404846113870291,0.007166424901937392,0.002019695392812637,0.005751888403135501,0.0026415919147375604,0.003242076021309101,0.0004401563531393293,0.014619066719328297,0.01375102291961257,0.0016775848460701642,0.011621488723221867,0.00035809169876490856,0.0005869014202486454,0.06556832956700775,0.004145652983645096,0.0026460933945841292,0.015100286441952895,0.0072820125546001055,0.0017658653178928725,0.002281306935844894,0.00421267723593501,0.13143436030771816,0.002163454125820179,0.024332303434651772,0.06096380116900891
