SampleName,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_shahii_WAL_8301_strainWAL_8301,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caecimuris_strainI48,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_faecichinchillae_JCM_17102_strainJCM_17102,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_helcogenes_P_36108_strainP_36108,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Butyricimonas_sp_H184_strainH184,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_phoceensis_strainGD3,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Flavonifractor_plautii_strainYL31,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Lachnospiraceae_bacterium_GAM79_strainGAM79,Mediterranea_massiliensis_strainMarseilleP2645,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
SRS063040,0.006497556906462088,0.05047101733548985,0.15940718968679507,0.03631546086511186,0.00540450442230872,0.0025278629126072806,0.0004043836697067001,0.0239583710018599,0.019115404105450918,0.23632691703458927,0.0031111734815820716,0.009797387404585123,0.017628503214846884,0.01149133541359924,0.0003323671353375819,0.02191440623130397,0.0020023913626362366,0.0030131988415590654,0.002236227423555384,0.009083303579632312,0.016670252521467054,0.016235001379516056,0.002771556660944617,0.004753565568354421,0.00043298641829437457,0.005399341111900007,0.004970382889955412,0.051746336430894484,0.0029270614861541685,0.0012033887415173795,0.02271646863346026,0.10606134515870069,0.009060510479151988,0.015979070044286076,0.036939357772598914,0.00021051018503253299,0.0017942706011209123,0.02693833751330467,0.03534262116479522,0.006955747501214406,0.0006457227922653917,0.005923528991589608,0.00328367392446182
SRS063985,0.08602857903924933,0.004775621533687365,0.15680502528733994,0.05512260656283412,0.003998906764753518,0.004084792830875191,0.021747328969309494,0.016909212855415585,0.13311005452785937,0.26943209075642793,0.0024562584076713335,0.007933651836748436,0.007357775312873208,0.00918114468432408,0.0002008595494898047,0.010701779629307951,0.002952936512878427,0.015409927368108737,0.006551422901380033,0.0035606120665740587,0.006232768255110109,0.008068914319151651,0.009726566816098068,0.0061099911786366,0.0004906117968328248,0.007974827221862178,0.005240303431467088,0.010753531978461317,0.0015792219808659844,0.00359373510776471,0.01251241739418497,0.026426155742719618,0.007904588254199854,0.008584882950374085,0.004747109355240806,0.017218550456382795,0.003992239281324513,0.009233509188972713,0.010529099291398412,0.003211033311202361,0.001801715183961345,0.010844442853492375,0.004903197253187694
SRS064276,0.013166020046461113,0.03636445410125717,0.2022991440261684,0.02967356266092357,0.010646915030292211,0.0044509702711513725,0.0004408498310611666,0.011337762855340954,0.007372650826270169,0.199646892579898,0.0018320613985566918,0.0027327024253817277,0.01359703007693581,0.02382588271897048,0.00014396185138822924,0.007726536708311268,0.001022914727495141,0.0013443544381221994,0.0013357812161311562,0.00827209579040669,0.006088671711736386,0.021387740454929617,0.010628521994713954,0.0037679932939241275,0.0003101295394150077,0.008232642239786876,0.0037349694158803634,0.2571151913248801,0.0021473487028856736,0.0015235332698527008,0.016600940733427612,0.010447982109269092,0.0021361316043232445,0.01532045589593508,0.0016879727760565442,7.953110112637311e-05,0.002323560816424789,0.004616461996317576,0.046113188952879816,0.003950879178375112,0.00030591014134428003,0.0006958244902999228,0.00355187467569247
SRS064557,0.040609481087442244,0.009095626222074599,0.16617357940374763,0.11746969891937876,0.002427163401459007,0.000714501906342417,0.002248372985884235,0.09832718862845209,0.031916577894439746,0.06311994426320132,0.002870240781607214,0.016737364387698545,0.001900358412767281,0.002383345538219666,0.0028787498064240034,0.045099275431044215,0.002974110576172937,0.039181108605919904,0.008841919288300505,0.0007788358236316088,0.004833599983390312,0.015212772671040741,0.006024141588557828,0.005290393563702043,0.0024560532366558925,0.00044100780913377397,0.00041143176564582823,0.021206140128667672,0.0026946472516300645,0.0002244441576514174,0.00038431167497878085,0.0019146452249645435,0.02358063572817753,0.010744107269573595,0.20859624816188102,0.0010073778002646838,0.00038777087993644,0.02546828917325395,0.001348367911853159,0.009533727772870313,0.0012816010040739396,0.00017816044951206065,0.001032681428376401
SRS064645,0.02953543384082517,0.0007442539108035736,0.01315517135958531,0.01574912467844629,0.0028209731775967603,0.00031247655182516494,0.003274192924581944,0.05327538967087195,0.0502911659342451,0.0515027476921106,0.007285727850473573,0.005056056047624486,0.001010130224816614,0.0031621272031966473,0.0030135204478954417,0.042602559970289715,0.011871087506539304,0.016241788666716443,0.27984574518738986,0.0008049928459650892,0.007936241752367852,0.007516810291128854,0.018692982734374666,0.00024879575915373234,0.0004117360240355672,0.0005299019027389306,0.0016560324897504862,0.019248971081882282,0.004734239636919111,0.00030981447358683544,0.0027297527865365505,0.02483706661141021,0.01052575557446467,0.012317363425164617,0.1756274062734974,0.0012392501232203264,0.000251280655775398,0.04619599929938122,0.06745626573384329,0.002490858623639523,0.0022557107103757254,0.0004485597267006581,0.0007845386182530706
SRS065504,0.0434995548075605,0.034527072491768465,0.048805505949383994,0.01554831682588419,0.005863952330031371,0.0039179297518254445,0.0006921858998649494,0.040755744517636236,0.018927845975467903,0.07611045695444185,0.003134985183436038,0.005900772547700022,0.0005431282840186783,0.0015717932176673446,0.001507094473655151,0.037847600063122,0.0017211261446599116,0.0069901192501503695,0.014211414062372552,0.003965174557482314,0.007100734972362215,0.005125334937079597,0.006334603887692888,0.004649129648499439,0.00024339830793746934,0.004100673478543026,0.005749994522945259,0.28305021667113084,0.0007024410539654659,0.0023661430790024272,0.008201467892415826,0.13708609405484576,0.01661132908775613,0.006676340796051245,0.048267447358630235,0.0008930133229033507,0.0023926929711917118,0.04375019276140573,0.027361271535864914,0.01553860472463059,0.0008580637448875019,0.0021107664964720285,0.0047882714056571045
SRS074670,0.0044879202920152135,0.002748023139130083,0.2732688488100944,0.053954569719909,0.00045405142049907384,0.0003120279277685548,0.0044656954275027,0.13285915237076498,0.031789904081659257,0.07908053223933888,0.00176488256680815,0.004446986891265828,0.0012958497770574914,0.006570528499217396,0.00045230262902400874,0.04811552006252425,0.0021320771394271703,0.06431460416048751,0.2107892232790167,0.0011035361648995786,0.010578335264316558,0.007103102485609353,0.0010185549697658911,0.0001164809229116565,0.0034081940634033245,0.0002643855734586097,0.0001372920314662354,0.006413014120942491,0.004639830123634904,0.00016431929989783964,0.002712109742712147,0.001192550458135311,0.00686065112818083,0.004270858123263518,0.012731692491618887,0.0012098824686520748,0.0001262471645809688,0.008090275677560875,0.0007330621433434072,0.0024965358108735344,0.00018422769036457808,0.000803342175115661,0.000338819471781037
SRS074964,0.1141586333200411,0.010802216399464042,0.00458947707200857,0.04440311474708985,0.013138740385676362,0.002411979489375596,0.002850952692368213,0.12042239240228642,0.018120128594756025,0.09757791418245255,0.0052640965515941725,0.017195558509170244,0.01979339033480547,0.02085649453092856,0.002562937490008995,0.09005058279857478,0.00035734113283632485,0.02085781063668009,0.0018744510311231278,0.0022167578082668777,0.005992525545469623,0.007767777469679483,0.011231428291360483,0.003989767664148675,0.000921205584875236,0.004828395322646499,0.003577272269557413,0.05435172964308948,0.010488323701422237,0.0011223610594986854,0.00418951336585198,0.0052713346459886635,0.04903103551032084,0.01923945119481066,0.15034161674310786,0.005801201369267565,0.004998207702725773,0.001350508257680619,0.004476496939570672,0.008431641172093298,0.0003002660326507868,0.031191068645196506,0.0016019017594797172
SRS075078,0.013358382939725041,0.14314486627246173,0.0044248593467805086,0.394338981193968,0.008415410317081224,0.0033247711151652664,0.0006192453076043869,0.11122614693700798,0.031533808732796174,0.024462785626169645,0.0025193947807044086,0.006755804159394105,0.00033111101247141115,0.0007346774688760211,0.00025980575236032725,0.045706965545039994,0.0006829189984225815,0.0101252164808822,0.008695460955288037,0.004793511768388227,0.004482027360052806,0.02519651387275665,0.016483808412079696,0.010022711148083884,0.0014149929405487538,0.00258757744216178,0.002425235203577084,0.004731232057324046,0.0013356978036334682,0.0020773289859740175,0.00781633327159453,0.03927795983021541,0.00323630555166283,0.008095685059727131,0.02184400954684494,0.0006334478106609772,0.0021810889965513842,0.01755099506387418,0.007105576362605667,0.004425932793269875,0.0001801020205010961,0.00036032981546137486,0.0010809839402512041
SRS075341,0.054610940867187555,0.0029454065102472687,0.37241998504942003,0.17016219731358836,0.0022929218373273553,0.0018385015432488582,0.0002888246397236,0.029760061249908824,0.029391659671117603,0.17345340477397989,0.0009495448596265512,0.0037806413201460927,0.000873716536454758,0.003057329204092841,0.0003025776920916521,0.011670019904686194,0.00042487223720115354,0.006047859136494316,0.0026549836268515846,0.0013839189930411426,0.003823141985287346,0.010938680103170733,0.002888109212095733,0.00146066580515469,0.001221633643888788,0.0041983142560152445,0.0015553143935872346,0.01655326675395484,0.00044963227623966726,0.0006745762347856679,0.004943610629708129,0.03581847251289397,0.004540405509889323,0.003952725068813065,0.011702255767842767,0.0011264584630917012,0.0010461479955779214,0.009313654372055355,0.009237374823597398,0.0027138834329942622,0.00013681459970138533,0.0016328555054267715,0.0017626396877923232
SRS075398,0.016437810622415294,0.001326278233713434,0.009474128317945942,0.0009803062954421133,0.000890258789837818,0.000597108431065095,0.004567640289429455,0.25200054020903767,0.07569618017551602,0.06177111049322885,0.014590446856418565,0.020630039792727938,0.04608357213310831,0.04847082633848156,0.0005334223053464665,0.12910363684911522,0.001041865089131437,0.032252705984276174,0.011118620173241434,0.0006932465141285989,0.009109252390889215,0.0016717353124091944,0.0010120698396773402,0.0034744384332389086,0.0005786977762095413,0.0018680226758007764,0.0022199441001523796,0.00044701945874208566,0.013643850420106275,0.00039425520668855807,0.0006221036144495178,0.0002869049330179845,0.03036120327635256,0.010938431336025328,0.11102523944345803,0.008592992588163116,0.0003800010224294264,0.00041908679236664375,0.0003627408624595978,0.0004154966906153261,0.03647389568069136,0.00018338979748316954,0.03725948445496626
SRS076929,0.010505294362461032,0.06376251393140944,0.09526559208008922,0.008668561105018747,0.009639343998744094,0.002622911343886444,0.0032671000051210353,0.017070481620202686,0.03310552171943895,0.06419728308816196,0.0023608466709252704,0.006884265662997907,0.009229798513058277,0.015589993081886223,0.000592042333800251,0.022277035350597652,0.0008146259048962283,0.008191291411968506,0.014934740651279794,0.006447545144311771,0.021881396210228613,0.0027588577300751644,0.00473966378714096,0.009100084800235603,0.0005940627069236011,0.005053687741232656,0.004494803408719263,0.015373362132714723,0.0013574104195763093,0.0027326324012361936,0.022455377431343806,0.38681681633140386,0.011454805841652942,0.0085374421904212,0.06009725748066214,6.006457326519589e-05,0.006293896687066775,0.006786141015738424,0.014282002389519629,0.013852275099732829,0.000821094157562993,0.001460883815588424,0.003569193667703118
SRS077086,0.08442860587679427,0.007957064649301753,0.385100514725217,0.10933523044350657,0.0005292191625722607,0.0005552558800140233,0.001133644249971304,0.03196666785381573,0.04325081666057057,0.09626222201044886,0.0047211167120215876,0.01775960028983134,0.004052046107806718,0.00619901381004079,0.000321352420019231,0.02644312115022572,0.005261366681185362,0.012939373678818216,0.0016715323454499558,0.00030560127709995926,0.0019582215540601268,0.020038751057454347,0.0027892178625618254,0.0013282356265026207,0.015717806036124448,0.000861113132140895,0.00028457129655510844,0.008065099041991316,0.003191921525897965,0.0001305986855280819,0.01659008859074208,0.0004574196804629121,0.02219024737488234,0.00301208562818653,0.05829116324934065,0.0005244610767480998,0.00020572459498271878,0.0003206002787073967,0.001583105674568899,0.0011947811069824615,0.00021970880272577354,0.00044822440146972015,0.0004034877366726276
SRS077335,0.009300668941460515,0.0014106088069336482,0.006294053432625538,0.2203404044262298,0.0007531062657804798,0.0004681653920463559,0.0004939589135629142,0.009300212592874895,0.027277986942094913,0.08995798291280811,0.00302776880198483,0.021011084668786102,0.009350496283140724,0.02615864581107172,0.0005203146133388305,0.02063562971820148,0.0006679774868142052,0.010110715407260194,0.04442712112625784,0.0006609121851072425,0.00270307240805245,0.019810232160729826,0.003669312591922424,0.0015949087557172574,0.014946675455699393,0.0004956373419038695,0.0004853342137768031,0.061196776085203006,0.005769096154238056,0.0003046188947866572,0.0014281841438825345,0.0029334859386891533,0.01620255535728924,0.017535313535487526,0.27849289334279537,0.00014556261856192357,0.0003744716324377618,0.04625649378668885,0.019131597815780485,0.00114440279207995,0.000899554844432195,0.00016569741167208956,0.002146307989793027
SRS077502,0.005757311327798793,0.05710524032060308,0.007633797269706837,0.2094665725383307,0.00657768509517503,0.002688064782776707,0.00022127849804685264,0.03726144128568057,0.004186738898858983,0.034715728103015056,0.0004889466189396027,0.005305666381163208,0.00013089741228662643,0.004761710452077234,0.0006794391344813128,0.015776667507851817,0.0021411161482755236,0.002470592699171982,0.0027790014175852946,0.003756117404690793,0.025627867119058196,0.001903482361464976,0.026455485418290296,0.0018916277236476235,0.00020045040361725617,0.0023590623137183884,0.002887949959635424,0.364453184479786,0.019412491466717585,0.0010908324465368376,0.05842421017170844,0.0032617500300403104,0.001720826157987762,0.019177123666684136,0.005631726116922078,0.001901408663492777,0.0011186093564352299,0.005307116566455392,0.004382097340924874,0.003591556340731803,0.021315145867784,0.0015044116216954416,0.022477571110149027
SRS077552,0.0092842230313566,0.008783996247653667,0.022971879750553797,0.006361992759992797,0.002989031757143082,0.00047277059560945186,0.001115394363629156,0.013991959668472121,0.016048491785022226,0.027707527499237706,0.004743975573201519,0.01211770195493513,0.0006172487575363759,0.003248293823382138,0.0038247703905105227,0.04356508369742834,0.0012978955946124522,0.007383936331724459,0.7046327498407984,0.0019607732207255913,0.003944742743167255,0.011935617747033889,0.001130688099140264,0.0022146168288011835,0.00024604392065057497,0.0004793582427575715,0.004119913821443588,0.01780070953630522,0.0027966752264367996,0.00035816005912025806,0.003787786942042957,0.003000145928727231,0.027304231751731488,0.009595531637166805,0.009639215661625152,0.000810243348894462,0.0006214463140205979,0.000569338411020137,0.002429454404210971,0.0012148093989000949,0.0017294761189816659,0.0005918993689412964,0.0005601978453548241
SRS077730,0.10010705593560394,0.031170810505090855,0.5068667009010721,0.026820947535930353,0.0009081423920507436,0.00047289775566578256,0.00020305525894891808,0.10390579390310681,0.006194027591500447,0.007389242725699517,0.0004404679408461637,0.011557351649912237,0.010487740594706916,0.01722241226602004,0.0009118970367452314,0.01947613135115978,0.0005635631315260329,0.009427635637781137,0.016781894775546674,0.0022209346954560174,0.0020221677237187807,0.006788580175190069,0.0019808150429766708,0.00046278872041244585,0.0002227508059519829,0.004736990257693612,0.0004146404885841839,0.002379428108486782,0.010310715866803604,0.00019708764979766474,0.0005596380781641414,0.0033356316451204925,0.0029059132318677997,0.004174647452169863,0.04818932539592582,0.0006474751172808798,0.00030318168528925635,0.026920795802549257,0.005433159493982891,0.0024646245274681073,0.0001605273094725961,0.0009117534594325425,0.001348658377290705
SRS077753,0.13433362764491916,0.027954383804744683,0.5718268658127565,0.0259294181026772,0.000866203878739682,0.0004426423833223134,0.00013226951891369204,0.06869625154816794,0.005963149483227912,0.0049592866850502225,0.0003268848515961512,0.008571389561178708,0.006163251435350367,0.01126726353125946,0.0005484154502765605,0.010603867800209651,0.0003256959105307141,0.007220010437222414,0.012202268677245238,0.0015947278214770723,0.001238533861857866,0.0065090216124478835,0.0022998686357596065,0.0004654057823727331,0.00022700408529199297,0.003000775980470992,0.0002760280005197385,0.0013462356393489205,0.016971758063995628,0.00019730099847147772,0.0004079325548163859,0.0023253023156755226,0.0026532369811197503,0.005982550419301627,0.03239921460921484,0.00040023430645471535,0.0002989462919565006,0.016719305963928465,0.003213222889826809,0.0015742043532213225,0.00010513932919176443,0.0005935727548830502,0.0008673302310065465
SRS077849,0.1073822765731292,0.05045086086770075,0.2109888612891756,0.1640395907885455,0.0022016251172776932,0.0010435699064035354,0.0010662613574620185,0.04294347959031153,0.03040939987021442,0.014421145087328682,0.0012482792637752704,0.0032888722416227678,0.0007967416962095582,0.00042215525195995904,0.0002311169445937808,0.020636963051355886,0.0012604669801827132,0.01069833869092833,0.14118466965911147,0.0033190316963578855,0.00462606540843049,0.00822252577193482,0.019481353209213022,0.0032907628395451344,0.00020710956355322728,0.001424135468444514,0.002804839028620934,0.001980957710475044,0.00119586357635288,0.000767319296652245,0.0040864690701529855,0.031180937349176728,0.006822293889029166,0.00639704866120737,0.0721171734188807,0.0021610217023514022,0.001220355760105157,0.015888339006658616,0.004084813144947075,0.0011297762747148898,0.0005047148609320484,0.0005415357585074815,0.0018308833064673601
SRS078176,0.0325940031860492,0.013512601506810658,0.14061903577962512,0.03352730771071754,0.001901607378862668,0.0020468935984120414,0.0018876320526997677,0.00624336497333409,0.009849827838869812,0.04780981706142131,0.007472942720152924,0.031072304734152525,0.00019436214153795614,0.0009192770283728838,0.0011250625607650852,0.013638562138216726,0.00054946590668891,0.001849441736515804,0.04120796904258326,0.004267395633901819,0.011697211438966364,0.01278355504490457,0.004873590175383882,0.0030945857461208105,0.0004286618939897444,0.002942380371441157,0.00246624345184282,0.34212746033632385,0.0017810215904720055,0.000933500894557234,0.006527464285720595,0.060923336247924634,0.03433902285908634,0.010588904705194113,0.016965690476847668,0.05957079235788037,0.0020037455831851004,0.011299113766778128,0.01077437802998566,0.007111552496972396,0.00017987630289078747,0.0011954147145792043,0.0031036224992624724
SRS078242,0.04644818209482723,0.09424915205484734,0.1659090615349066,0.04105283996574542,0.004838434697203585,0.002681667702215164,0.0022470595845502086,0.012975675067606616,0.028280754581792765,0.017542509183959526,0.0018265246605873955,0.005796125502294377,0.0006118147527161894,0.001136177199090103,0.0005851682357875087,0.24465317894135916,0.0025422411320667575,0.003742742872154378,0.09361480067538323,0.0015206968672752974,0.0015675483004254744,0.010799801121847247,0.0064918187966854154,0.006253473317092143,0.0003080164600394393,0.0013260673577686916,0.0010433194983153597,0.0066230080810810565,0.0008573280398304527,0.0009230188797047093,0.002579557372701979,0.047566098624125086,0.03326837938175918,0.018527462310374557,0.054876170727525014,0.002153793203212982,0.0011441629827095758,0.02299450464038064,0.005194536553725269,0.0015912321100641975,0.00013968376828366014,0.0003537969727530844,0.0011624141932259201
SRS078419,0.03641648805333863,0.05556917201397615,0.19204299926507679,0.08838246014295996,0.002839651191163208,0.0028632443891761557,0.0003191564898084604,0.008019364133300318,0.01883003069962398,0.3423177330468749,0.0019063260393084932,0.0035399815533321806,0.008008964344638226,0.008292278648257536,0.00018607427940378567,0.02163232092301845,0.0017573425871641657,0.002978207646853394,0.0043811592079944965,0.0014813925070926229,0.009311108856129896,0.013144265346603989,0.004922031515834091,0.0014737642125490782,0.0006397562999025183,0.005402943919331908,0.0015379967334418583,0.0039331267588794405,0.0006172691923432943,0.0019496516769536096,0.004992706772001396,0.04873556717668624,0.015790833349881378,0.008290856258809267,0.02478045179607043,0.003239868457955369,0.002318997639917585,0.029814027697510386,0.010979568192417502,0.00260867136880236,0.00034577382810451444,0.0008896779454366374,0.002516737842075126
SRS078665,0.003058580556263858,0.000926334534603459,0.22779453599599658,0.04615717224641077,0.0003781584780505896,0.00019064801805712374,0.00585352804404892,0.010152082095768154,0.01016398840856429,0.011982822927628731,0.0005215002722371473,0.00445569882888183,0.00024004934485675645,0.006498023185726174,0.00013021222883155607,0.467784182731639,0.001211059485438568,0.002422636686116775,0.10434091861342526,0.00012743137842178895,0.0006631676555966885,0.002595513040418901,0.023399407063589797,0.0006969118263751179,0.002185772564084956,0.0005680947048125552,0.0005414174695073873,0.0038750918442334572,0.0018044898191546656,7.916415170769368e-05,0.0004183688489151357,0.0009610832792313211,0.016519594538682337,0.002848562450298442,0.01710469704148392,0.01609134341395181,0.00046498138094704604,0.001321960119036078,0.0010599939603176925,0.0011081877456441554,0.0011675762348292353,3.783446557084095e-05,9.722232064358132e-05
SRS098514,0.00043833938408218933,0.0013235179603256872,0.010149201848534753,0.0006123869507112597,0.007760626436515827,0.002215996545519349,0.00046943718799031994,0.020708865244150058,0.008684121277045535,0.4848814168967935,0.005412971608353816,0.02387465895403818,0.00035196073566272774,0.0012044432932587965,0.0025931298382413743,0.023806771819336252,0.0030105036714312234,0.01156026048621397,0.1959149057191657,0.0026228658661606938,0.022546584985767414,0.007794256262740298,0.007208401030008989,0.006529536283416337,0.0004304624879408279,0.003544617488600289,0.008830919316393106,0.014753476175370438,0.0036907122331739767,0.0009886829309150487,0.012279791964051885,0.05802908135113001,0.01341678372875717,0.017340687954351012,0.0012151676429810344,0.00012960812615067378,0.001173617110996294,0.001331027957301234,0.0034675060396265165,0.0015618842765981011,0.003492317152521558,0.0005296305106041684,0.0021188652670723917
SRS098717,0.04526369893911323,0.06088159522284282,0.003358514980966639,0.019513838123668838,0.00914756354701086,0.001873560993054123,0.0005496818702777291,0.04162433224353192,0.038299474862995224,0.4572281315764053,0.0016976956453127092,0.004610540903015684,0.019971540736588363,0.02203809287846306,0.0006963188690932256,0.03685341717442608,0.00038752551625044116,0.0032253533024524284,0.014778349309887345,0.0010811322873051548,0.0038662802761521404,0.012278883839896207,0.007860191631213587,0.0038330877399022642,0.0005092707566274453,0.005472567410800908,0.0016384028155752375,0.04135539388621317,0.011370537867645887,0.0008225992484390489,0.0017998188972621109,0.0023844471553072116,0.0008314849985651218,0.04087557731293994,0.06217370306386283,0.0008678059622833597,0.0021757754101254167,0.0008235443193954379,0.005563176631566896,0.0076225001975003875,0.0009237329109499696,0.001012018798322426,0.0008588398867916921
SRS100021,0.03393599109555828,0.0010500993401479466,0.012422206010217388,0.01771607950768053,0.004706808478334404,0.0005396788054084101,0.002177518425905224,0.04241553739629092,0.03313208701059773,0.06274889238379622,0.004776149616550699,0.003812689554204985,0.0007640704579805785,0.006550076056124904,0.003114881871635943,0.04018021940658687,0.012375296917430448,0.015833034815236215,0.34821948685650694,0.0007217725031084807,0.009722825544288482,0.008419052679030639,0.02336495762906623,0.00033321547074155954,0.0003579389617836918,0.0005755867768844051,0.002476396349136799,0.011304636131818625,0.011112150610537597,0.0003489906131912204,0.01473142241396988,0.011703801720519103,0.015996631997257708,0.022877654196346953,0.16297771775322034,0.0014255575851276987,0.00036906943324612656,0.030476620103146647,0.015304224341675625,0.00418978791914137,0.0038050148451003875,0.00030478072317538204,0.0006293896922902753
SRS101376,0.06625265452129922,0.0403676011066995,0.33597558367825847,0.14669704925153537,0.0011038687955575285,0.0010335291513833944,0.0005087366208597011,0.024799668399419012,0.006442736830020311,0.021752768653354314,0.004709919417156039,0.00329076979502093,0.0003216103235999555,0.0007354107544990087,0.00036472027846849616,0.007864285004450655,0.00043040585237163977,0.007308817834167414,0.12568342408887534,0.0007856109339104445,0.000873598632634778,0.017261014838460695,0.0036399392239042875,0.003150037878230106,0.0003387336402891796,0.0006595015840628205,0.001545231323703207,0.011340918189904067,0.00036488068699550095,0.0005918072305619044,0.0014463081063115493,0.004368922777074361,0.0031105381618699796,0.003566534308143664,0.007368110443698701,0.12623639349763952,0.0006465355565607577,0.0020879882304874475,0.012288302477866365,0.0008952867922730498,0.0001918574015321622,0.0006828409734103423,0.00091554675347899
SRS101433,0.005637830895065332,0.0525336036776897,0.1821304695697373,0.16253633011710847,0.002270612937375797,0.001117707611495845,0.0010117026536616111,0.020313171789927562,0.04659596529706515,0.128308075817085,0.007427821570335584,0.022727485182448368,0.0029356387620450924,0.00792839225853801,0.001305563905694737,0.028051805751172602,0.0010626710583038716,0.04043676726281693,0.1968170522453487,0.0008683378409328276,0.0017009576048714029,0.009077091542753296,0.0032175008969283774,0.00251319129264168,0.0013236016565271597,0.002275185641335156,0.0027178695437584735,0.004001419167579171,0.0011371652734450547,0.0010261790067216574,0.003804359039878325,0.001603496378807205,0.004955513363085669,0.009129479940760554,0.006312175990126263,0.0007554420538741634,0.0010310417713831823,0.01920618918722068,0.0023619151786712614,0.008297079491417239,0.0001687513435343988,0.00028880655759570644,0.0010785818732353878
SRS103987,0.033104033435010186,0.008641376155089834,0.37728447973952667,0.04043617246158046,0.0018683657922600849,0.0008849631919386368,0.0025888155388468074,0.03326809354946058,0.02456043336818629,0.046168867964382035,0.006034847379782076,0.009989618508407376,0.00026571493970994095,0.0016128100646888997,0.000996612990076978,0.03484949923179949,0.0007265213954373113,0.0086911682341078,0.14518510840422727,0.00035963030292105136,0.005153417911424052,0.0445314081954813,0.007007699948667277,0.0018505786388646427,0.0045147795419170885,0.001177790870791437,0.0006299304599666246,0.022733649071587227,0.0019887163293758957,0.0007139506727106265,0.0006578641199771256,0.028157159657203095,0.009382016685025363,0.032804053860547806,0.04230406625886208,0.0018545834583012317,0.0006593113546734927,0.0005622309782334078,0.010164068362611339,0.002188856112428163,0.0023974202407237885,0.00032420032799036205,0.0007251142951968123
SRS104197,0.1407457966122359,0.06708889889872915,0.3340997670725699,0.03166975658187921,0.0022026153533745065,0.0012553836788342227,0.0002753495677339797,0.055358120379952656,0.03624849792589881,0.011521688480279414,0.0039458482169894065,0.018583427782262334,0.0010206224436251795,0.0005270455134364793,0.0009353839249445773,0.010976164719237564,0.0001306537735476936,0.014483262826244141,0.004443935438547396,0.0009868105369180257,0.001156396615455173,0.018892040178836517,0.004555308562211589,0.0018962157911686177,0.0007058012817714526,0.0006221058136018002,0.0006296412388744162,0.06890819783319575,0.002301416371370494,0.0003486512740573585,0.011732420783733715,0.105467974458141,0.005291137663773865,0.021916172529758405,0.0014068207821364303,0.0010214930552710994,0.0006112700174038888,0.0024099310598851985,0.0031586160205862835,0.0011089937864664978,0.0001680778209031538,0.007299205753305198,0.0018930815808515962
SRS104400,0.1468023624190051,0.09550521126485823,0.27443648163930756,0.18581104234962728,0.00201418936971371,0.008495632354448432,0.0004322455750080732,0.016871888166522454,0.008450030974803218,0.014265979427405448,0.0010514348954994096,0.006690313625379069,0.001207923527797326,0.0011671620676889413,0.00022750748932011974,0.012910517557365029,0.00014786203345731663,0.00533507672460172,0.06015959750796927,0.005512003348421032,0.0015918497732281215,0.005640868921016758,0.014964598503798738,0.0056848975534595295,0.0005797126792902265,0.007364583652712265,0.002864606887814569,0.028089820296937476,0.0015677002945748654,0.003196821381318279,0.015836987409744773,0.017886263806586193,0.010658229123868004,0.015346249154968284,0.0031668996210183647,0.0011477251742133205,0.0032482349934674186,0.002463657947761539,0.006401256536859154,0.0016833727732311506,0.00027873948782744556,0.0005438694603184764,0.0022985922477863144
