Bacterial_Species,Prevalence,Cohort
Christensenella_sp_Marseille-P3954,0.6741573033707865,Japanese
Christensenella_timonensis,0.19101123595505617,Japanese
Chryseobacterium_gallinarum,0.11235955056179775,Japanese
Chryseobacterium_molle,0.0056179775280898875,Japanese
Citrobacter_amalonaticus,0.07865168539325842,Japanese
Citrobacter_braakii,0.0898876404494382,Japanese
Citrobacter_farmeri,0.056179775280898875,Japanese
Citrobacter_freundii,0.20786516853932585,Japanese
Citrobacter_freundii_complex_sp_CFNIH2,0.056179775280898875,Japanese
Citrobacter_freundii_complex_sp_CFNIH3,0.20224719101123595,Japanese
Citrobacter_freundii_complex_sp_CFNIH4,0.19662921348314608,Japanese
Citrobacter_freundii_complex_sp_CFNIH9,0.14606741573033707,Japanese
Citrobacter_koseri,0.0898876404494382,Japanese
Citrobacter_pasteurii,0.0898876404494382,Japanese
Citrobacter_portucalensis,0.14606741573033707,Japanese
Citrobacter_rodentium,0.02247191011235955,Japanese
Citrobacter_sp_86,0.028089887640449437,Japanese
Citrobacter_sp_92,0.0449438202247191,Japanese
Citrobacter_sp_CFNIH10,0.07303370786516854,Japanese
Citrobacter_sp_CRE-46,0.10674157303370786,Japanese
Citrobacter_sp_FDAARGOS_156,0.08426966292134831,Japanese
Citrobacter_werkmanii,0.05056179775280899,Japanese
Citrobacter_youngae,0.15730337078651685,Japanese
Cloacibacillus_evryensis,0.19662921348314608,Japanese
Cloacibacillus_porcorum,0.16292134831460675,Japanese
Cloacibacterium_normanense,0.0056179775280898875,Japanese
Clostridiales_bacterium,0.20224719101123595,Japanese
Clostridiales_bacterium_CCNA10,1.0,Japanese
Clostridioides_difficile,0.9606741573033708,Japanese
Clostridioides_mangenotii,0.011235955056179775,Japanese
Clostridium_algidicarnis,0.0056179775280898875,Japanese
Clostridium_aminophilum,0.6292134831460674,Japanese
Clostridium_amylolyticum,0.0056179775280898875,Japanese
Clostridium_asparagiforme,0.9943820224719101,Japanese
Clostridium_baratii,0.10112359550561797,Japanese
Clostridium_beijerinckii,0.011235955056179775,Japanese
Clostridium_bolteae,0.9943820224719101,Japanese
Clostridium_bornimense,0.0449438202247191,Japanese
Clostridium_botulinum,0.033707865168539325,Japanese
Clostridium_butyricum,0.06741573033707865,Japanese
Clostridium_cadaveris,0.06741573033707865,Japanese
Clostridium_cavendishii,0.0056179775280898875,Japanese
Clostridium_celatum,0.46629213483146065,Japanese
Clostridium_cellulosi,0.0449438202247191,Japanese
Clostridium_cellulovorans,0.0056179775280898875,Japanese
Clostridium_chauvoei,0.09550561797752809,Japanese
Clostridium_chromiireducens,0.0056179775280898875,Japanese
Clostridium_citroniae,0.9943820224719101,Japanese
Clostridium_cochlearium,0.0056179775280898875,Japanese
Clostridium_cocleatum,0.12359550561797752,Japanese
Clostridium_collagenovorans,0.011235955056179775,Japanese
Clostridium_cylindrosporum,0.0056179775280898875,Japanese
Clostridium_dakarense,0.15730337078651685,Japanese
Clostridium_disporicum,0.38764044943820225,Japanese
Clostridium_fallax,0.028089887640449437,Japanese
Clostridium_fimetarium,0.016853932584269662,Japanese
Clostridium_frigidicarnis,0.0056179775280898875,Japanese
Clostridium_gasigenes,0.016853932584269662,Japanese
Clostridium_glycyrrhizinilyticum,1.0,Japanese
Clostridium_hiranonis,0.06741573033707865,Japanese
Clostridium_homopropionicum,0.011235955056179775,Japanese
Clostridium_hylemonae,0.0898876404494382,Japanese
Clostridium_ihumii,0.0056179775280898875,Japanese
Clostridium_innocuum,0.9943820224719101,Japanese
Clostridium_intestinale,0.0056179775280898875,Japanese
Clostridium_isatidis,0.033707865168539325,Japanese
Clostridium_leptum,0.9438202247191011,Japanese
Clostridium_lundense,0.07303370786516854,Japanese
Clostridium_merdae,0.03932584269662921,Japanese
Clostridium_methylpentosum,0.9606741573033708,Japanese
Clostridium_neonatale,0.07303370786516854,Japanese
Clostridium_oryzae,0.0056179775280898875,Japanese
Clostridium_paraputrificum,0.2640449438202247,Japanese
Clostridium_perfringens,0.15168539325842698,Japanese
Clostridium_phoceensis,0.9943820224719101,Japanese
Clostridium_polynesiense,0.05056179775280899,Japanese
Clostridium_polysaccharolyticum,0.02247191011235955,Japanese
Clostridium_puniceum,0.011235955056179775,Japanese
Clostridium_saccharobutylicum,0.011235955056179775,Japanese
Clostridium_saccharogumia,0.949438202247191,Japanese
Clostridium_saccharolyticum,0.9438202247191011,Japanese
Clostridium_saccharoperbutylacetonicum,0.0056179775280898875,Japanese
Clostridium_sartagoforme,0.11235955056179775,Japanese
Clostridium_scindens,0.9943820224719101,Japanese
Clostridium_septicum,0.12359550561797752,Japanese
Clostridium_sp_BNL1100,0.0056179775280898875,Japanese
Clostridium_sp_SY8519,0.9606741573033708,Japanese
Clostridium_sphenoides,0.16853932584269662,Japanese
Clostridium_spiroforme,0.6460674157303371,Japanese
Clostridium_sporogenes,0.9887640449438202,Japanese
Clostridium_sporosphaeroides,0.23595505617977527,Japanese
Clostridium_sulfidigenes,0.011235955056179775,Japanese
Clostridium_symbiosum,0.9887640449438202,Japanese
Clostridium_taeniosporum,0.033707865168539325,Japanese
Clostridium_tepidum,0.016853932584269662,Japanese
Clostridium_thermoalcaliphilum,0.0056179775280898875,Japanese
Clostridium_thermobutyricum,0.06741573033707865,Japanese
Clostridium_uliginosum,0.03932584269662921,Japanese
Clostridium_ventriculi,0.02247191011235955,Japanese
Clostridium_viride,0.0898876404494382,Japanese
Colibacter_massiliensis,0.06741573033707865,Japanese
Collinsella_aerofaciens,0.898876404494382,Japanese
Collinsella_bouchesdurhonensis,0.5224719101123596,Japanese
Collinsella_ihuae,0.10112359550561797,Japanese
Collinsella_intestinalis,0.449438202247191,Japanese
Collinsella_massiliensis,0.08426966292134831,Japanese
Collinsella_phocaeensis,0.4943820224719101,Japanese
Collinsella_stercoris,0.25280898876404495,Japanese
Collinsella_tanakaei,0.1853932584269663,Japanese
Colwellia_marinimaniae,0.0056179775280898875,Japanese
Comamonas_kerstersii,0.011235955056179775,Japanese
Coprobacter_fastidiosus,0.9606741573033708,Japanese
Coprobacter_secundus,0.9831460674157303,Japanese
Coprococcus_comes,1.0,Japanese
Coprococcus_eutactus,0.9831460674157303,Japanese
Coriobacteriaceae_bacterium_68-1-3,0.21348314606741572,Japanese
Corynebacterium_argentoratense,0.0449438202247191,Japanese
Corynebacterium_aurimucosum,0.011235955056179775,Japanese
Corynebacterium_camporealensis,0.0056179775280898875,Japanese
Corynebacterium_durum,0.3089887640449438,Japanese
Corynebacterium_ihumii,0.0056179775280898875,Japanese
Corynebacterium_jeikeium,0.0056179775280898875,Japanese
Corynebacterium_matruchotii,0.011235955056179775,Japanese
Corynebacterium_pseudodiphtheriticum,0.011235955056179775,Japanese
Corynebacterium_pyruviciproducens,0.011235955056179775,Japanese
Corynebacterium_simulans,0.016853932584269662,Japanese
Corynebacterium_singulare,0.0056179775280898875,Japanese
Corynebacterium_sp_NML98-0116,0.011235955056179775,Japanese
Corynebacterium_urealyticum,0.0056179775280898875,Japanese
Cronobacter_condimenti,0.0056179775280898875,Japanese
Cronobacter_malonaticus,0.028089887640449437,Japanese
Cronobacter_muytjensii,0.0056179775280898875,Japanese
Cronobacter_sakazakii,0.08426966292134831,Japanese
Cronobacter_turicensis,0.0056179775280898875,Japanese
Cronobacter_universalis,0.011235955056179775,Japanese
Cryptobacterium_curtum,0.033707865168539325,Japanese
Culturomica_massiliensis,0.9382022471910112,Japanese
Cutibacterium_acnes,0.0449438202247191,Japanese
Dakarella_massiliensis,0.1348314606741573,Japanese
Defluviitalea_phaphyphila,0.011235955056179775,Japanese
Dehalococcoides_mccartyi,0.016853932584269662,Japanese
Deinococcus_wulumuqiensis,0.0056179775280898875,Japanese
Denitrobacterium_detoxificans,0.10674157303370786,Japanese
Desemzia_incerta,0.0056179775280898875,Japanese
Desnuesiella_massiliensis,0.011235955056179775,Japanese
Desulfobacter_postgatei,0.016853932584269662,Japanese
Desulfobulbus_oralis,0.028089887640449437,Japanese
Desulfomicrobium_orale,0.011235955056179775,Japanese
Desulfonispora_thiosulfatigenes,0.028089887640449437,Japanese
Desulfotomaculum_copahuensis,0.016853932584269662,Japanese
Desulfotomaculum_guttoideum,0.19662921348314608,Japanese
Desulfovibrio_desulfuricans,0.19101123595505617,Japanese
Desulfovibrio_fairfieldensis,0.05056179775280899,Japanese
Desulfovibrio_legallii,0.12921348314606743,Japanese
Desulfovibrio_piger,0.24719101123595505,Japanese
Desulfovibrio_sp_G11,0.07865168539325842,Japanese
Desulfurella_acetivorans,0.028089887640449437,Japanese
Dethiosulfovibrio_peptidovorans,0.016853932584269662,Japanese
Dialister_invisus,0.4044943820224719,Japanese
Dialister_micraerophilus,0.0898876404494382,Japanese
Dialister_pneumosintes,0.2696629213483146,Japanese
Dialister_sp_Marseille-P5638,0.20224719101123595,Japanese
Dialister_succinatiphilus,0.24719101123595505,Japanese
Dickeya_chrysanthemi,0.0056179775280898875,Japanese
Dickeya_dadantii,0.0056179775280898875,Japanese
Dickeya_sp_CSL_RW240,0.0056179775280898875,Japanese
Dickeya_sp_DW_0440,0.011235955056179775,Japanese
Dickeya_sp_Secpp_1600,0.0056179775280898875,Japanese
Dickeya_zeae,0.033707865168539325,Japanese
Dielma_fastidiosa,0.21910112359550563,Japanese
Dolosigranulum_pigrum,0.011235955056179775,Japanese
Dorea_formicigenerans,1.0,Japanese
Dorea_longicatena,1.0,Japanese
Dubosiella_newyorkensis,0.0056179775280898875,Japanese
Duodenibacillus_massiliensis,0.43820224719101125,Japanese
Dysgonomonas_capnocytophagoides,0.011235955056179775,Japanese
Dysgonomonas_gadei,0.033707865168539325,Japanese
Dysgonomonas_macrotermitis,0.028089887640449437,Japanese
Dysgonomonas_mossii,0.07865168539325842,Japanese
Edwardsiella_anguillarum,0.0056179775280898875,Japanese
Edwardsiella_hoshinae,0.0056179775280898875,Japanese
Edwardsiella_ictaluri,0.0056179775280898875,Japanese
Edwardsiella_sp_EA181011,0.0056179775280898875,Japanese
Edwardsiella_sp_LADL05-105,0.0056179775280898875,Japanese
Edwardsiella_tarda,0.011235955056179775,Japanese
Effusibacillus_pohliae,0.0056179775280898875,Japanese
Eggerthella_lenta,0.9438202247191011,Japanese
Eggerthella_sp_YY7918,0.2640449438202247,Japanese
Eggerthia_catenaformis,0.12359550561797752,Japanese
Eikenella_corrodens,0.033707865168539325,Japanese
Eisenbergiella_tayi,0.8202247191011236,Japanese
Emergencia_timonensis,0.9943820224719101,Japanese
Empedobacter_brevis,0.0056179775280898875,Japanese
Enorma_massiliensis,0.10674157303370786,Japanese
Enterobacter_asburiae,0.16853932584269662,Japanese
Enterobacter_bugandensis,0.07303370786516854,Japanese
Enterobacter_cancerogenus,0.03932584269662921,Japanese
Enterobacter_cloacae,0.30337078651685395,Japanese
Enterobacter_cloacae_complex_sp,0.16853932584269662,Japanese
Enterobacter_cloacae_complex_sp_ECNIH7,0.15730337078651685,Japanese
Enterobacter_cloacae_complex_sp_FDA-CDC-AR_0132,0.1348314606741573,Japanese
Enterobacter_cloacae_complex_sp_FDA-CDC-AR_0164,0.1348314606741573,Japanese
Enterobacter_hormaechei,0.2303370786516854,Japanese
Enterobacter_kobei,0.016853932584269662,Japanese
Enterobacter_lignolyticus,0.02247191011235955,Japanese
Enterobacter_ludwigii,0.1853932584269663,Japanese
Enterobacter_roggenkampii,0.19101123595505617,Japanese
Enterobacter_sp_638,0.016853932584269662,Japanese
Enterobacter_sp_CRENT-193,0.09550561797752809,Japanese
Enterobacter_sp_Crenshaw,0.1348314606741573,Japanese
Enterobacter_sp_E20,0.16292134831460675,Japanese
Enterobacter_sp_FY-07,0.033707865168539325,Japanese
Enterobacter_sp_HK169,0.12359550561797752,Japanese
Enterobacter_sp_ODB01,0.1404494382022472,Japanese
Enterobacter_sp_R4-368,0.011235955056179775,Japanese
Enterobacter_sp_SA187,0.0056179775280898875,Japanese
Enterobacteriaceae_bacterium_ENNIH1,0.011235955056179775,Japanese
Enterobacteriaceae_bacterium_ENNIH2,0.07303370786516854,Japanese
Enterobacteriaceae_bacterium_ENNIH3,0.06179775280898876,Japanese
Enterobacteriaceae_bacterium_S05,0.14606741573033707,Japanese
Enterobacteriaceae_bacterium_strain_FGI_57,0.016853932584269662,Japanese
Enterococcus_asini,0.016853932584269662,Japanese
Enterococcus_canis,0.0056179775280898875,Japanese
Enterococcus_casseliflavus,0.02247191011235955,Japanese
Enterococcus_cecorum,0.07303370786516854,Japanese
Enterococcus_columbae,0.15730337078651685,Japanese
Enterococcus_devriesei,0.011235955056179775,Japanese
Enterococcus_dispar,0.02247191011235955,Japanese
Enterococcus_durans,0.016853932584269662,Japanese
Enterococcus_faecalis,0.15168539325842698,Japanese
Enterococcus_faecium,0.7359550561797753,Japanese
Enterococcus_gallinarum,0.011235955056179775,Japanese
Enterococcus_gilvus,0.34269662921348315,Japanese
Enterococcus_hermanniensis,0.0056179775280898875,Japanese
Enterococcus_hirae,0.011235955056179775,Japanese
Enterococcus_italicus,0.011235955056179775,Japanese
Enterococcus_malodoratus,0.033707865168539325,Japanese
Enterococcus_massiliensis,0.011235955056179775,Japanese
Enterococcus_mundtii,0.0056179775280898875,Japanese
Enterococcus_pseudoavium,0.02247191011235955,Japanese
Enterococcus_saccharolyticus,0.011235955056179775,Japanese
Enterococcus_sp_CR-Ec1,0.0056179775280898875,Japanese
Enterococcus_sp_FDAARGOS_375,0.02247191011235955,Japanese
Enterococcus_sp_FDAARGOS_553,0.0449438202247191,Japanese
Enterococcus_thailandicus,0.016853932584269662,Japanese
Enterorhabdus_caecimuris,0.2640449438202247,Japanese
Enterorhabdus_mucosicola,0.21348314606741572,Japanese
Erwinia_iniecta,0.011235955056179775,Japanese
Erwinia_mallotivora,0.0056179775280898875,Japanese
Erwinia_persicina,0.0056179775280898875,Japanese
Erwinia_teleogrylli,0.033707865168539325,Japanese
Erwinia_tracheiphila,0.02247191011235955,Japanese
Erysipelatoclostridium_ramosum,0.7865168539325843,Japanese
Erysipelothrix_rhusiopathiae,0.0056179775280898875,Japanese
Erysipelotrichaceae_bacterium_GAM147,0.949438202247191,Japanese
Erysipelotrichaceae_bacterium_I46,0.848314606741573,Japanese
Escherichia_albertii,0.06741573033707865,Japanese
Escherichia_coli,0.7078651685393258,Japanese
Escherichia_fergusonii,0.15730337078651685,Japanese
Escherichia_marmotae,0.07303370786516854,Japanese
Ethanoligenens_harbinense,0.028089887640449437,Japanese
Eubacterium_brachy,0.5561797752808989,Japanese
Eubacterium_callanderi,0.6910112359550562,Japanese
Eubacterium_cellulosolvens,0.1853932584269663,Japanese
Eubacterium_coprostanoligenes,0.7528089887640449,Japanese
Eubacterium_eligens,0.9719101123595506,Japanese
Eubacterium_limosum,0.11235955056179775,Japanese
Eubacterium_minutum,0.12359550561797752,Japanese
Eubacterium_nodatum,0.3707865168539326,Japanese
Eubacterium_oxidoreducens,0.47752808988764045,Japanese
Eubacterium_plexicaudatum,0.9719101123595506,Japanese
Eubacterium_pyruvativorans,0.1348314606741573,Japanese
Eubacterium_ramulus,1.0,Japanese
Eubacterium_rectale,1.0,Japanese
Eubacterium_ruminantium,0.11235955056179775,Japanese
Eubacterium_saphenum,0.12359550561797752,Japanese
Eubacterium_siraeum,0.7247191011235955,Japanese
Eubacterium_sulci,0.848314606741573,Japanese
Eubacterium_uniforme,0.3651685393258427,Japanese
Eubacterium_ventriosum,0.9831460674157303,Japanese
Eubacterium_xylanophilum,0.1348314606741573,Japanese
Ezakiella_massiliensis,0.0056179775280898875,Japanese
Facklamia_hominis,0.011235955056179775,Japanese
Facklamia_ignava,0.0056179775280898875,Japanese
Facklamia_languida,0.12921348314606743,Japanese
Facklamia_miroungae,0.0056179775280898875,Japanese
Faecalibacterium_prausnitzii,1.0,Japanese
Faecalibaculum_rodentium,0.5393258426966292,Japanese
Faecalicatena_contorta,1.0,Japanese
Faecalicatena_fissicatena,0.09550561797752809,Japanese
Faecalicoccus_pleomorphus,0.8595505617977528,Japanese
Faecalitalea_cylindroides,0.9943820224719101,Japanese
Fastidiosipila_sanguinis,0.028089887640449437,Japanese
Fenollaria_massiliensis,0.10112359550561797,Japanese
Fenollaria_timonensis,0.0449438202247191,Japanese
Fermentimonas_caenicola,0.09550561797752809,Japanese
Filifactor_alocis,0.3707865168539326,Japanese
Finegoldia_magna,0.20224719101123595,Japanese
Flavobacterium_fontis,0.0056179775280898875,Japanese
Flavobacterium_marinum,0.011235955056179775,Japanese
Flavonifractor_plautii,0.9943820224719101,Japanese
Fournierella_massiliensis,1.0,Japanese
Franconibacter_pulveris,0.0056179775280898875,Japanese
Fructobacillus_durionis,0.0056179775280898875,Japanese
Fusicatenibacter_saccharivorans,1.0,Japanese
Fusobacterium_gonidiaformans,0.011235955056179775,Japanese
Fusobacterium_hwasookii,0.0449438202247191,Japanese
Fusobacterium_massiliense,0.02247191011235955,Japanese
Fusobacterium_mortiferum,0.23595505617977527,Japanese
Fusobacterium_necrophorum,0.0056179775280898875,Japanese
Fusobacterium_nucleatum,0.14606741573033707,Japanese
Fusobacterium_perfoetens,0.10112359550561797,Japanese
Fusobacterium_periodonticum,0.1797752808988764,Japanese
Fusobacterium_sp_oral_taxon_203,0.03932584269662921,Japanese
Fusobacterium_ulcerans,0.19662921348314608,Japanese
Fusobacterium_varium,0.19662921348314608,Japanese
Gardnerella_vaginalis,0.02247191011235955,Japanese
Gemella_asaccharolytica,0.011235955056179775,Japanese
Gemella_haemolysans,0.3595505617977528,Japanese
Gemella_morbillorum,0.4044943820224719,Japanese
Gemella_sanguinis,0.7865168539325843,Japanese
Gemella_sp_ND_6198,0.02247191011235955,Japanese
Gemella_sp_oral_taxon_928,0.011235955056179775,Japanese
Gemmiger_formicilis,0.9943820224719101,Japanese
Gibbsiella_quercinecans,0.011235955056179775,Japanese
Globicatella_sulfidifaciens,0.0056179775280898875,Japanese
Gordonibacter_massiliensis,0.10112359550561797,Japanese
Gordonibacter_pamelaeae,0.7752808988764045,Japanese
Gordonibacter_urolithinfaciens,0.5337078651685393,Japanese
Gottschalkia_purinilytica,0.0056179775280898875,Japanese
Granulicatella_adiacens,0.9101123595505618,Japanese
Granulicatella_balaenopterae,0.011235955056179775,Japanese
Granulicatella_elegans,0.28651685393258425,Japanese
Haematospirillum_jordaniae,0.011235955056179775,Japanese
Haemophilus_aegyptius,0.07303370786516854,Japanese
Haemophilus_haemolyticus,0.42696629213483145,Japanese
Haemophilus_influenzae,0.2247191011235955,Japanese
Haemophilus_parainfluenzae,0.8876404494382022,Japanese
Haemophilus_pittmaniae,0.550561797752809,Japanese
Haemophilus_sp_oral_taxon_036,0.46629213483146065,Japanese
Haemophilus_sputorum,0.5617977528089888,Japanese
Hafnia_alvei,0.016853932584269662,Japanese
Hafnia_paralvei,0.033707865168539325,Japanese
Hafnia_sp_CBA7124,0.028089887640449437,Japanese
Halotalea_alkalilenta,0.0056179775280898875,Japanese
Hathewaya_proteolytica,0.011235955056179775,Japanese
Helcococcus_kunzii,0.011235955056179775,Japanese
Helcococcus_sueciensis,0.0056179775280898875,Japanese
Helicobacter_canadensis,0.0056179775280898875,Japanese
Helicobacter_cinaedi,0.028089887640449437,Japanese
Helicobacter_fennelliae,0.016853932584269662,Japanese
Helicobacter_macacae,0.0056179775280898875,Japanese
Helicobacter_pylori,0.0056179775280898875,Japanese
Helicobacter_trogontum,0.0056179775280898875,Japanese
Helicobacter_typhlonius,0.0056179775280898875,Japanese
Heliobacterium_modesticaldum,0.011235955056179775,Japanese
Hellea_balneolensis,0.0056179775280898875,Japanese
Herbinix_luporum,0.016853932584269662,Japanese
Hespellia_stercorisuis,0.9044943820224719,Japanese
Histophilus_somni,0.033707865168539325,Japanese
Holdemanella_biformis,0.9662921348314607,Japanese
Holdemania_massiliensis,0.9719101123595506,Japanese
Hungateiclostridiaceae_bacterium_KB18,0.5337078651685393,Japanese
Hungateiclostridium_cellulolyticum,0.016853932584269662,Japanese
Hungateiclostridium_clariflavum,0.011235955056179775,Japanese
Hungateiclostridium_saccincola,0.033707865168539325,Japanese
Hungatella_hathewayi,0.9943820224719101,Japanese
Hydrogenoanaerobacterium_saccharovorans,0.011235955056179775,Japanese
Ignavigranum_ruoffiae,0.0056179775280898875,Japanese
Ileibacterium_valens,0.02247191011235955,Japanese
Insolitispirillum_peregrinum,0.0056179775280898875,Japanese
Intestinibacillus_massiliensis,0.8876404494382022,Japanese
Intestinibacter_bartlettii,0.949438202247191,Japanese
Intestinibaculum_porci,0.16292134831460675,Japanese
Intestinimonas_butyriciproducens,0.9887640449438202,Japanese
Johnsonella_ignava,0.9213483146067416,Japanese
Jonquetella_anthropi,0.016853932584269662,Japanese
Kallipyga_gabonensis,0.011235955056179775,Japanese
Kallipyga_massiliensis,0.10112359550561797,Japanese
Kandleria_vitulina,0.06179775280898876,Japanese
Kingella_denitrificans,0.05056179775280899,Japanese
Kingella_oralis,0.011235955056179775,Japanese
Klebsiella_aerogenes,0.16292134831460675,Japanese
Klebsiella_michiganensis,0.16853932584269662,Japanese
Klebsiella_oxytoca,0.12921348314606743,Japanese
Klebsiella_pneumoniae,0.29775280898876405,Japanese
Klebsiella_quasipneumoniae,0.20786516853932585,Japanese
Klebsiella_quasivariicola,0.15168539325842698,Japanese
Klebsiella_sp_FDAARGOS_511,0.11235955056179775,Japanese
Klebsiella_sp_LTGPAF-6F,0.11797752808988764,Japanese
Klebsiella_sp_M5al,0.15168539325842698,Japanese
Klebsiella_sp_P1CD1,0.2303370786516854,Japanese
Klebsiella_variicola,0.24719101123595505,Japanese
Kluyvera_ascorbata,0.11235955056179775,Japanese
Kluyvera_cryocrescens,0.1348314606741573,Japanese
Kluyvera_intermedia,0.05056179775280899,Japanese
Kosakonia_cowanii,0.016853932584269662,Japanese
Kosakonia_oryzae,0.016853932584269662,Japanese
Kosakonia_radicincitans,0.02247191011235955,Japanese
Kosakonia_sacchari,0.02247191011235955,Japanese
Kosakonia_sp_CCTCC_M2018092,0.0056179775280898875,Japanese
Lachnoanaerobaculum_saburreum,0.898876404494382,Japanese
Lachnoanaerobaculum_umeaense,0.12359550561797752,Japanese
Lachnobacterium_bovis,0.06741573033707865,Japanese
Lachnoclostridium_phocaeense,0.9943820224719101,Japanese
Lachnoclostridium_sp_YL32,0.9943820224719101,Japanese
Lachnospira_multipara,0.37640449438202245,Japanese
Lachnospiraceae_bacterium,0.0056179775280898875,Japanese
Lachnospiraceae_bacterium_Choco86,1.0,Japanese
Lachnospiraceae_bacterium_GAM79,1.0,Japanese
Lachnospiraceae_bacterium_oral_taxon_500,0.5168539325842697,Japanese
Lactobacillus_acetotolerans,0.0056179775280898875,Japanese
Lactobacillus_acidophilus,0.011235955056179775,Japanese
Lactobacillus_agilis,0.011235955056179775,Japanese
Lactobacillus_alimentarius,0.0056179775280898875,Japanese
Lactobacillus_amylolyticus,0.011235955056179775,Japanese
Lactobacillus_amylophilus,0.0056179775280898875,Japanese
Lactobacillus_amylovorus,0.028089887640449437,Japanese
Lactobacillus_animalis,0.0056179775280898875,Japanese
Lactobacillus_antri,0.06179775280898876,Japanese
Lactobacillus_bifermentans,0.0056179775280898875,Japanese
Lactobacillus_brevis,0.016853932584269662,Japanese
Lactobacillus_camelliae,0.0056179775280898875,Japanese
Lactobacillus_casei,0.09550561797752809,Japanese
Lactobacillus_crispatus,0.056179775280898875,Japanese
Lactobacillus_crustorum,0.0056179775280898875,Japanese
Lactobacillus_curvatus,0.028089887640449437,Japanese
Lactobacillus_delbrueckii,0.1404494382022472,Japanese
Lactobacillus_equi,0.0056179775280898875,Japanese
Lactobacillus_fermentum,0.10112359550561797,Japanese
Lactobacillus_frumenti,0.016853932584269662,Japanese
Lactobacillus_gallinarum,0.0056179775280898875,Japanese
Lactobacillus_gasseri,0.19101123595505617,Japanese
Lactobacillus_gastricus,0.0449438202247191,Japanese
Lactobacillus_gigeriorum,0.011235955056179775,Japanese
Lactobacillus_hayakitensis,0.011235955056179775,Japanese
Lactobacillus_helveticus,0.028089887640449437,Japanese
Lactobacillus_hominis,0.0056179775280898875,Japanese
Lactobacillus_iners,0.06179775280898876,Japanese
Lactobacillus_ingluviei,0.0056179775280898875,Japanese
Lactobacillus_johnsonii,0.02247191011235955,Japanese
Lactobacillus_kefiranofaciens,0.0056179775280898875,Japanese
Lactobacillus_mucosae,0.03932584269662921,Japanese
Lactobacillus_murinus,0.011235955056179775,Japanese
Lactobacillus_oryzae,0.0056179775280898875,Japanese
Lactobacillus_paracasei,0.10112359550561797,Japanese
Lactobacillus_paragasseri,0.14606741573033707,Japanese
Lactobacillus_pentosus,0.0056179775280898875,Japanese
Lactobacillus_plantarum,0.016853932584269662,Japanese
Lactobacillus_pontis,0.016853932584269662,Japanese
Lactobacillus_reuteri,0.0056179775280898875,Japanese
Lactobacillus_rhamnosus,0.028089887640449437,Japanese
Lactobacillus_rogosae,0.9719101123595506,Japanese
Lactobacillus_rossiae,0.0056179775280898875,Japanese
Lactobacillus_ruminis,0.3707865168539326,Japanese
Lactobacillus_sakei,0.011235955056179775,Japanese
Lactobacillus_salivarius,0.16292134831460675,Japanese
Lactobacillus_sanfranciscensis,0.12359550561797752,Japanese
Lactobacillus_satsumensis,0.0056179775280898875,Japanese
Lactobacillus_sp_D1501,0.016853932584269662,Japanese
Lactobacillus_suebicus,0.0056179775280898875,Japanese
Lactobacillus_uvarum,0.0056179775280898875,Japanese
Lactobacillus_vaginalis,0.03932584269662921,Japanese
Lactococcus_garvieae,0.028089887640449437,Japanese
Lactococcus_lactis,0.3146067415730337,Japanese
Lactococcus_piscium,0.0056179775280898875,Japanese
Lactococcus_raffinolactis,0.016853932584269662,Japanese
Lactonifactor_longoviformis,0.9831460674157303,Japanese
Lagierella_massiliensis,0.016853932584269662,Japanese
Lamprocystis_purpurea,0.0056179775280898875,Japanese
Lautropia_mirabilis,0.0898876404494382,Japanese
Lawsonella_clevelandensis,0.06179775280898876,Japanese
Lawsonia_intracellularis,0.016853932584269662,Japanese
Leadbetterella_byssophila,0.0056179775280898875,Japanese
Leclercia_adecarboxylata,0.05056179775280899,Japanese
Leclercia_sp_LSNIH1,0.033707865168539325,Japanese
Leclercia_sp_LSNIH3,0.06741573033707865,Japanese
Leclercia_sp_W17,0.028089887640449437,Japanese
Leclercia_sp_W6,0.033707865168539325,Japanese
Legionella_londiniensis,0.0056179775280898875,Japanese
Lelliottia_amnigena,0.016853932584269662,Japanese
Lelliottia_jeotgali,0.016853932584269662,Japanese
Lelliottia_nimipressuralis,0.11235955056179775,Japanese
Lelliottia_sp_WB101,0.011235955056179775,Japanese
Leminorella_grimontii,0.0056179775280898875,Japanese
Leptospira_broomii,0.0056179775280898875,Japanese
Leptospira_kirschneri,0.03932584269662921,Japanese
Leptotrichia_buccalis,0.033707865168539325,Japanese
Leptotrichia_sp_oral_taxon_212,0.0449438202247191,Japanese
Leptotrichia_sp_oral_taxon_498,0.028089887640449437,Japanese
Leptotrichia_sp_oral_taxon_847,0.011235955056179775,Japanese
Leptotrichia_trevisanii,0.016853932584269662,Japanese
Leptotrichia_wadei,0.0898876404494382,Japanese
Leuconostoc_citreum,0.011235955056179775,Japanese
Leuconostoc_garlicum,0.033707865168539325,Japanese
Leuconostoc_gelidum,0.016853932584269662,Japanese
Leuconostoc_lactis,0.0449438202247191,Japanese
Leuconostoc_mesenteroides,0.011235955056179775,Japanese
Levyella_massiliensis,0.7696629213483146,Japanese
Libanicoccus_massiliensis,0.37640449438202245,Japanese
Lonsdalea_quercina,0.0056179775280898875,Japanese
Luteimonas_huabeiensis,0.0056179775280898875,Japanese
Lutispora_thermophila,0.06741573033707865,Japanese
Macrococcus_sp_IME1552,0.0056179775280898875,Japanese
Mageeibacillus_indolicus,0.39325842696629215,Japanese
